kl
0.6457532
0.6645078
0.559827
0.51477385
0.48992872
0.49687126
0.57819015
0.94520247
1.640106
2.4622245
5.6309314
13.223203
23.309975
40.042503
69.03445
99.78967
168.64539
176.05914
187.62073
195.7218
212.17566
223.53302
234.76622
244.51393
250.62949
255.02637
269.17084
269.58212
271.71686
279.61444
281.2692
282.76978
285.8713
285.90405
284.93524
286.5506
286.98352
292.87314
294.9108
293.1011
292.63202
292.11597
295.434
301.06107
302.4689
302.09686
301.25052
303.62262
304.48746
307.82025
307.1868
305.4071
304.1278
303.57205
302.2402
300.43338
298.86017
298.30887
296.79755
294.15347
293.20792
293.7773
293.50357
293.57156
294.7127
294.52527
292.9659
292.16364
291.8413
291.51648
291.96973
292.57263
291.22632
290.9957
290.5631
289.52914
290.1131
291.20297
290.73132
289.33722
289.292
289.44092
289.5119
289.1517
288.52353
289.0015
288.88718
289.00732
288.45056
288.71402
289.83847
289.46478
287.9165
286.83286
286.07077
285.51157
285.05603
284.48062
284.60638
284.0193
283.3595
282.36624
282.13217
281.9587
280.91736
279.65805
279.4254
280.81793
281.2912
282.1907
284.29767
283.75366
283.2197
282.2867
282.121
281.97522
282.348
282.3679
282.05438
280.96716
280.3724
280.75995
281.94623
282.72693
282.392
282.72922
283.617
283.3867
283.04858
283.12433
284.2677
285.27747
286.50684
287.07764
287.27655
286.9622
286.7374
286.95172
286.55548
287.5448
286.77576
286.7373
286.812
286.95215
287.60712
287.0867
286.81238
285.92203
286.15067
286.84988
287.7325
288.13025
287.7196
287.78003
288.11722
288.25433
288.42853
287.76895
288.57617
288.97253
290.3585
291.08313
291.18967
290.75027
290.90607
292.02454
292.69397
292.51038
292.1723
291.79877
291.48398
291.28903
291.33408
291.2242
291.4925
292.06897
293.31406
293.32596
293.15042
292.77252
292.47418
292.5597
293.24472
293.48947
293.867
294.12375
294.1972
294.05972
294.093
294.5565
294.28018
294.25223
294.58926
294.812
294.07956
293.61893
293.70255
293.59766
293.80215
294.26755
295.56567
295.36417
295.286
296.12262
296.6162
297.078
296.84412
296.80292
296.83002
297.1392
298.13266
297.90833
297.91763
297.98508
298.4883
298.5683
298.80243
298.46274
298.27225
298.40286
298.62082
299.0951
299.066
299.4398
299.67816
299.7788
299.94855
299.99832
300.39447
300.10156
299.64474
299.86414
300.6328
300.97583
301.00458
300.80118
301.07635
302.02896
302.7106
302.534
302.47015
302.31125
302.72952
303.06992
302.59665
302.59262
303.5978
304.24704
304.70798
304.9174
304.9794
305.2429
305.47528
305.5782
305.48428
305.50876
305.71246
305.80994
306.05338
306.19833
305.81058
305.52368
305.71155
305.5494
306.06964
306.45612
306.59042
306.35333
306.36807
306.3201
305.95532
305.9898
306.22888
306.2934
306.59445
306.58176
306.52756
306.2622
306.10565
306.32828
306.87433
306.8349
306.7677
306.77283
306.87216
307.1584
307.24963
307.23352
307.6106
307.88742
308.21957
307.88522
307.57678
307.96716
308.04242
308.07928
308.1238
308.2195
308.59167
308.93442
309.20276
309.17865
309.2727
309.36923
309.27893
309.38492
309.82617
309.96222
309.90485
309.80124
310.3478
311.02225
311.33563
311.4552
311.66132
311.5385
311.71964
311.8015
311.87735
311.92078
311.88348
311.85895
311.76727
311.94806
311.95505
311.93085
311.6343
311.39178
311.69592
311.58344
311.36234
311.52844
311.6709
311.9717
312.08945
312.36194
312.40677
312.42484
312.63776
312.56638
312.36685
312.34753
312.50934
312.33493
312.1058
312.148
311.9887
312.14078
312.43695
312.7585
312.94696
312.85464
313.02838
313.04892
312.8731
312.74478
312.7825
313.32605
313.28616
313.06894
313.14972
313.3962
313.32333
313.37155
313.5093
313.7488
313.87305
313.91647
313.9181
314.57718
314.72858
314.52753
314.57877
314.86542
315.16907
315.4608
315.39337
315.4187
315.55707
315.512
315.46405
315.4924
315.46133
315.7897
315.89496
315.8456
315.7056
315.76062
315.58878
315.75894
315.9844
316.1947
316.46985
316.66806
316.73248
316.9598
317.04153
317.00787
317.01978
316.95828
316.84
316.79587
316.93323
316.99203
316.8354
316.79114
316.63828
316.54968
316.759
316.83032
316.69257
316.68488
316.68463
316.89642
317.09482
317.25046
317.6232
317.67947
317.66736
317.6714
317.80423
317.7702
317.8248
317.84253
318.01486
317.91937
317.8803
317.92883
318.05264
318.13354
318.09918
318.3125
318.4725
318.3708
318.33524
318.40778
318.35892
318.24338
318.1213
318.0505
317.86557
317.96536
317.98532
317.9927
317.91302
317.7626
317.75427
317.90826
317.95792
318.0089
318.1514
318.29135
318.1884
318.12888
318.27884
318.39517
318.42325
318.38242
318.48694
318.65942
318.69467
318.78098
318.84122
318.791
318.76767
318.8766
318.84067
318.71802
318.9157
318.9169
318.95892
319.00317
318.98523
318.89456
318.84192
319.02878
318.9787
319.07843
319.09607
319.0345
318.996
319.10764
319.37463
319.47037
319.4984
319.459
319.3582
319.37137
319.37164
319.4074
319.42905
319.31793
319.40137
319.4783
319.43555
319.44446
319.55255
319.4823
319.364
319.33487
319.34708
319.25027
319.13806
319.2719
319.40857
319.57483
319.62726
319.72156
319.6601
319.73474
319.73828
319.94968
320.04752
320.1958
320.45773
320.5394
320.6605
320.65546
320.78198
320.8805
320.95673
321.07037
321.01517
321.0503
321.04086
320.88416
320.98862
321.19077
321.20905
321.14966
321.0566
321.2065
321.34985
321.34332
321.31256
321.37363
321.3743
321.25037
321.14276
321.19333
321.23926
321.37036
321.4635
321.4593
321.46204
321.4447
321.47937
321.52725
321.52893
321.47308
321.6658
321.9109
322.1293
322.06436
322.15848
322.18604
322.20837
322.17682
322.25583
322.3514
322.41943
322.44907
322.38684
322.537
322.55997
322.50916
322.4641
322.41702
322.37485
322.40582
322.4589
322.41962
322.4196
322.29584
322.2844
322.20694
322.2125
322.3169
