kl_dog,kl_cat,loss_cat,loss_dog
1585.2006,2331.7297,3.0452297,3.453714
1585.2717,2330.7996,3.6787405,3.7963843
1585.3402,2330.6843,3.9217162,3.0289755
1585.2332,2330.302,3.23688,3.437523
1585.8032,2330.414,3.9170835,5.321214
1586.1771,2331.0037,4.168385,4.010477
1586.2946,2330.7954,3.295387,3.4671543
1586.2771,2331.084,3.3331985,3.5673637
1586.3688,2330.234,3.8972986,3.9099555
1588.7487,2330.7126,4.053665,4.103718
1589.7092,2330.8928,4.884876,5.1391206
1589.6434,2331.3364,3.0952766,3.5069482
1590.0265,2333.067,3.566296,4.1789913
1591.4277,2332.4988,2.88999,3.2949233
1591.0803,2332.5046,4.438922,4.2220817
1590.977,2332.1055,3.4318185,3.3784657
1591.0223,2331.2744,3.8315504,3.7397246
1591.2104,2331.0994,3.3006196,3.4378743
1590.9336,2330.4358,2.7641945,2.8207967
1590.3076,2329.9824,4.5848136,3.7883606
1590.787,2329.967,4.009965,4.4213233
1590.738,2329.9304,3.943809,3.30428
1591.1996,2329.9946,4.1373343,4.9402056
1591.0316,2330.1912,2.9937372,3.1042612
1590.8372,2329.8682,3.8477452,4.8832192
1590.8145,2329.0132,3.9599526,4.0997996
1590.4487,2328.3162,3.4749863,3.6558313
1590.498,2328.092,3.6677647,3.202375
1592.219,2328.5295,3.5719888,3.9260135
1592.511,2329.0178,3.9450204,4.0266266
1593.6199,2329.2312,5.493267,5.7733235
1594.4532,2328.6619,3.3400428,3.9006348
1594.5468,2328.5752,3.4925168,3.3960376
1594.2765,2327.898,3.0035381,3.4044762
1594.9673,2327.8162,3.9261482,3.617734
1595.4343,2328.5107,4.3322997,4.1630044
1595.3419,2328.1719,3.6398487,4.3358293
1595.0048,2328.2249,4.4212,3.7779636
1597.3667,2328.6729,3.6932106,3.9819202
1597.6952,2327.7734,3.212565,3.4360468
1597.9674,2327.6223,2.7063153,3.4774854
1598.3467,2329.1658,3.826373,3.4688215
1598.31,2328.7852,3.8683977,3.4559603
1599.3785,2328.1968,3.3749468,3.7177057
1599.9543,2328.2756,4.058307,4.0255885
1600.0345,2328.1843,3.1351604,3.3776877
1601.8826,2328.5776,3.847127,4.338246
1602.1664,2327.6807,3.1202214,3.4825683
1602.3627,2327.5125,3.286432,3.5469832
1602.6631,2327.829,3.296804,3.2784803
1603.0648,2328.1792,3.9815917,3.573457
1603.2979,2327.3093,3.3258514,3.240448
1603.2062,2327.6892,3.1578207,2.844477
1603.5504,2329.3123,3.5228736,3.6436903
1603.761,2329.7173,3.3084536,3.7449005
1603.4415,2329.5981,4.0638356,4.3900027
1604.7437,2329.0103,3.2937899,3.4317064
1604.6953,2328.6636,3.3877306,3.514273
1605.2,2328.0842,3.0527682,3.3177848
1605.5256,2328.7312,4.0761065,3.9000921
1604.9038,2328.3323,4.02228,3.8319623
1604.4874,2328.2915,4.242477,3.9266028
1604.2714,2328.5598,2.8776624,2.9313028
1604.124,2328.497,3.0529675,2.871922
1603.7704,2327.831,3.1436832,3.1091616
1604.9763,2328.3206,3.9296083,3.7957697
1604.9404,2328.1497,3.2700746,3.9155078
1605.1841,2327.2263,2.9413414,3.3057067
1605.3942,2327.6328,3.0652215,3.3457093
1605.2476,2327.3662,3.6326337,3.3171232
1605.7296,2326.8213,3.2070484,2.7986212
1605.8667,2327.3062,3.2082849,2.8918562
1605.7974,2327.6946,3.3248389,3.1068454
1605.416,2327.6692,3.6029673,3.882017
1605.0791,2327.0608,3.488058,3.0298839
1605.0146,2327.0393,3.0241032,2.8660977
1604.8119,2326.7651,3.0265949,3.8407712
1605.7207,2326.2063,3.226381,3.151113
1606.8622,2326.698,3.8134313,3.9634702
1607.28,2326.8018,3.7586691,3.6508007
1607.7692,2326.2852,3.4857185,4.135933
1607.9877,2325.4055,2.5949874,3.2138987
1608.2131,2326.8406,3.5533426,3.7672448
1608.2087,2326.0293,4.071325,3.6724465
1608.5858,2326.1746,3.9887512,5.164648
1608.433,2326.5886,3.524698,3.108556
1608.664,2327.0503,4.0539737,4.2936273
1610.1133,2327.5293,3.9366086,3.88507
1611.1901,2327.018,3.129971,3.2668734
1611.2892,2327.3872,3.1387439,3.3955374
1610.719,2326.75,3.452551,4.103743
1610.9662,2326.874,4.0415154,4.0015025
1610.786,2326.6338,3.2921827,3.5060003
1610.366,2326.615,3.5903773,3.840336
1610.2822,2325.7922,2.9135208,3.3487172
1610.1846,2325.754,3.474825,2.4316335
1610.025,2325.9526,3.1597743,3.3552434
1611.0729,2326.3406,4.264545,3.87892
1611.368,2328.069,3.7550282,4.5541697
1612.2906,2328.2224,4.605265,5.0753894
1612.5114,2328.6252,4.0314183,4.3938856
1612.7319,2328.9817,3.137515,3.2178175
1613.1349,2328.91,4.123898,3.8087492
1613.1471,2328.1267,3.9296496,4.1105704
1613.41,2328.5203,4.040205,4.47982
1613.3198,2328.4963,3.547789,3.1026978
1612.9966,2327.8083,2.7742608,2.773231
1614.17,2327.239,3.1370723,3.3101559
1614.9548,2327.7168,3.8096373,4.426262
1615.0981,2326.8677,2.8712819,3.0895095
1614.7804,2326.9563,3.9288251,3.9312062
1615.0488,2327.3206,3.3939278,3.5457902
1615.0721,2327.3657,3.7343507,2.7017329
1616.3794,2326.8308,3.1673465,3.1832051
1616.6566,2327.257,3.8669708,4.033721
1616.3391,2326.623,2.7635372,2.6529856
1616.3066,2325.8389,4.384008,4.188655
1616.1621,2325.9336,3.2666385,3.479258
1617.3329,2326.4038,4.2387533,3.7655091
1617.2255,2326.102,3.1477005,3.881203
1617.4918,2325.5945,2.9309201,3.1689286
1617.132,2324.9626,3.0091605,2.9383576
1616.883,2325.2273,3.5492096,3.38553
1616.6766,2324.9402,3.53571,4.1015844
1616.813,2325.4717,4.3363175,3.8965254
1616.9695,2325.684,4.0859137,3.6220584
1616.8024,2325.6357,3.0996735,2.8470864
1616.9121,2325.4204,3.3274329,3.8792615
1616.2788,2325.0193,4.1562533,4.071294
1616.2333,2324.1797,2.5922217,3.006449
1616.5432,2323.6816,3.1549594,3.1553874
1616.5492,2323.6775,3.6401281,3.021213
1616.2871,2323.0662,3.24231,2.5584526
1616.5614,2324.5105,3.1807415,3.7950146
1617.748,2323.976,3.4918835,3.1884074
1618.1029,2324.5083,4.287044,4.369834
1618.2992,2324.3718,3.2208183,3.5926075
1618.4429,2323.5916,2.8561125,3.1764777
1618.7483,2323.09,3.8986506,3.9898343
1618.6191,2323.282,3.2283676,2.814832
1618.7084,2323.731,3.2300453,2.9948728
1618.6779,2323.7957,3.1399755,2.8627002
1618.3333,2323.8477,3.7737327,3.901875
1618.2913,2324.1055,3.0660517,3.2758865
1618.7222,2324.2866,3.9922519,4.522266
1618.6177,2324.0784,3.531754,3.5040941
1618.6122,2323.3462,3.9868858,3.9006073
1618.9396,2322.87,2.89541,3.256069
1619.268,2323.3137,3.961813,4.048661
1619.9237,2323.8174,4.225965,3.8866959
1619.6564,2323.1995,3.083925,3.0961635
1619.3806,2323.25,4.3540225,4.096606
1619.3676,2323.471,3.3885999,3.445939
1619.5474,2322.6497,3.150618,3.707585
1619.6991,2321.9067,4.2755203,4.243002
1621.0903,2321.3953,3.0944788,3.062754
1621.4443,2323.1533,3.4835587,3.5685694
1621.8824,2323.616,3.806259,4.1342134
1621.8531,2323.3481,3.6641152,3.5394037
1623.3141,2323.5596,4.585476,4.551515
1623.5033,2323.3933,2.750867,3.487843
1623.4467,2323.394,2.9402237,3.0278544
1623.0874,2323.4011,3.5486157,3.7802916
1623.4766,2323.5376,4.0440845,4.2560506
1623.5338,2322.7068,3.1537035,3.1181927
1623.375,2322.472,3.971869,4.333227
1623.2999,2321.7188,3.9553986,4.0710692
1623.5797,2321.2805,2.9358943,2.9776192
1623.7019,2321.0308,3.3121865,3.868013
1623.7336,2321.3982,3.016981,2.972365
1624.7993,2320.8997,3.2602565,3.1798828
1624.4468,2320.9521,4.0987415,3.7931118
1624.3063,2320.696,3.4448426,3.8546095
1624.1613,2321.0564,3.2810807,3.58243
1624.3777,2322.507,3.331324,4.3804708
1624.3445,2322.4526,3.142519,2.837316
1624.721,2322.518,3.7826095,4.7132564
1625.868,2322.9941,3.7919478,3.7163463
1626.1675,2323.4238,3.9631252,3.798087
1625.5626,2323.0195,3.8376656,3.8237984
1625.6462,2322.2292,2.8480053,3.0834959
1625.5044,2322.549,2.9312782,3.0226557
1625.1847,2321.9656,3.0404446,2.8245254
1625.3014,2321.1697,3.1141517,3.490265
1625.3331,2320.4133,4.0343623,3.929912
1625.5767,2321.9321,3.7282107,3.8687987
1625.9366,2321.9546,4.323355,4.747118
1625.8014,2321.787,3.7003338,3.4936373
1625.2306,2321.3906,3.2877302,3.2263532
1625.9807,2320.8845,3.6599164,3.8188524
1625.9454,2320.7412,3.632588,3.6198719
1625.879,2319.8694,3.1063163,3.7550588
1626.2416,2319.9548,3.896963,4.468298
1626.0806,2319.6628,3.7480426,3.4210954
1626.2725,2321.403,3.514585,4.208342
1627.5435,2321.9172,4.039464,4.0102196
1627.1868,2321.9377,3.600636,3.751096
1627.3613,2321.792,3.2681835,3.4774573
1628.2872,2321.2756,3.6029797,3.8940616
1628.8041,2321.5085,4.8238864,4.8859816
1628.503,2320.9805,2.9683003,3.6474638
1629.4916,2320.4653,3.296534,3.756972
1629.6478,2320.8762,3.410933,3.6173043
1630.0106,2321.045,4.0826097,3.84199
1629.9166,2321.248,3.0859826,3.2118528
1629.6338,2320.64,3.6523786,3.7056262
1629.4506,2320.3606,3.5216067,4.298668
1629.0946,2320.405,5.0587206,3.6312487
1629.3062,2319.6125,2.6828358,3.3582413
1628.7032,2319.204,4.035974,3.2454042
1629.1189,2318.7861,2.6800683,3.029408
1629.5643,2320.4314,3.9835079,4.2461514
1629.2833,2320.464,3.9703512,4.016807
1629.6261,2319.729,3.0502293,3.2762864
1629.389,2319.1404,3.3090355,2.295787
1629.7859,2319.1985,4.273794,5.56428
1630.091,2319.7305,3.9173205,4.254461
1631.351,2319.2568,3.5063066,2.8842728
1631.3882,2318.5454,3.5782034,3.93475
1630.8292,2318.1187,3.8745544,3.9908178
1630.644,2317.9087,3.2200618,3.3914485
1631.4343,2317.4287,3.780496,3.4547956
1631.112,2316.8293,3.0918303,3.1002724
1631.0773,2316.14,3.7231882,4.0474367
1631.3475,2316.875,4.213007,3.9445088
1631.4945,2316.1318,2.7251227,3.4254842
1631.841,2315.9902,4.459903,4.7513213
1632.0049,2315.8855,3.3356955,3.1379762
1631.8682,2315.6626,3.7744133,3.4500022
1631.9706,2316.1104,3.1129723,3.3841224
1631.8273,2316.4502,3.0500069,3.4606962
1632.7642,2315.949,3.2701151,3.0413294
1632.9531,2317.5796,2.9065151,3.9631763
1632.581,2317.6025,3.5928137,3.6441011
1632.8676,2317.683,4.0971913,4.8868656
1633.8801,2318.055,3.8794067,3.7630553
1633.86,2317.3318,4.2135606,3.5923395
1633.7365,2317.4702,3.0743458,2.9583976
1633.801,2317.3174,3.4049504,3.336801
1634.014,2318.0435,3.6628222,3.9351454
1633.4497,2317.3757,3.6909652,4.0643888
1633.3656,2317.6316,3.1424828,3.6131053
1634.4536,2317.0918,3.1594768,3.3097754
1634.1235,2317.1658,4.7150455,3.682578
1634.4381,2318.6096,3.429755,4.1339226
1634.6475,2317.8674,2.8519845,2.9928794
1634.7709,2318.1086,3.5936701,3.3200684
1636.1797,2318.5857,4.398522,4.016703
1636.597,2318.676,3.9933577,3.6355324
1636.772,2318.644,2.9833674,3.5967672
1636.2349,2317.9456,4.03791,4.6920605
1635.8763,2318.091,3.6363153,3.909178
1636.0266,2319.5945,4.1159587,4.3259335
1635.8535,2319.8586,3.656277,3.4615984
1635.8191,2319.1987,4.502786,4.047298
1636.9238,2318.7131,3.6552005,3.139788
1637.8402,2319.2205,4.357742,4.182632
1638.0889,2319.1724,2.9972088,3.4433725
1637.5548,2318.8704,4.105833,4.7222795
1638.2515,2319.085,5.1095667,5.154362
1638.473,2319.5327,4.263123,4.3221283
1638.334,2319.9177,3.1835303,3.8253126
1638.3721,2320.2769,3.4263341,3.4414916
1638.0697,2319.672,3.1534357,2.8913975
1638.3728,2319.7053,4.1627536,3.7391908
1638.5769,2320.3003,4.4971557,4.3236084
1638.5336,2319.6133,4.0365677,4.1211987
1639.3743,2320.0771,3.8098047,4.197692
1639.2777,2320.0894,3.2790306,3.1609123
1639.949,2319.577,2.8867648,3.1511724
1640.0837,2321.0793,3.6960857,4.690266
1640.8204,2320.549,3.513718,3.6278462
1640.6862,2320.7183,3.0235553,3.6454422
1640.6324,2320.0142,3.4516928,3.3404
1640.8494,2320.5715,4.1838484,3.8539739
1641.2148,2320.6187,4.0405903,3.968233
1641.3573,2322.2441,3.187665,3.4683409
1641.2479,2322.2126,3.3367035,3.254078
1640.926,2321.6416,2.8371665,2.722075
1640.7064,2321.3096,3.1255624,3.5756445
1645.234,2321.546,4.514319,4.566231
1645.4324,2321.49,3.6062071,4.9627466
1645.0225,2321.4863,3.9342682,3.6826997
1644.736,2321.8835,3.0256548,3.3095114
1644.7662,2322.2815,3.8178444,3.983796
1644.676,2322.59,3.0164514,3.0440109
1645.3958,2322.9558,3.633238,4.0345483
1645.3105,2322.7979,2.8892527,3.406259
1644.6935,2322.45,5.874206,4.684051
1644.7665,2321.7007,3.1394513,2.9603984
1644.6033,2321.1064,3.3427408,3.4072347
1644.6534,2320.3364,2.9921389,2.9645977
1644.4818,2320.352,3.519323,3.785118
1645.0334,2320.5215,4.3955197,3.4037933
1645.0698,2320.2349,3.5209074,3.7112823
1645.0123,2319.6565,3.588145,3.2404726
1645.3652,2319.941,3.119475,3.1383874
1645.8049,2320.3882,4.28567,4.184103
1646.2208,2321.9897,3.109407,4.566722
1647.6704,2321.5234,3.4457715,2.779475
1647.6796,2321.7708,3.085044,3.303839
1647.6664,2321.667,3.0295253,2.8877327
1647.7881,2320.961,2.7130713,3.1303725
1647.586,2320.3489,3.0673962,2.5315812
1647.635,2319.6472,3.7864227,3.893831
1648.937,2319.114,3.8339105,3.3229775
1648.877,2319.3801,3.1785583,3.7025645
1649.0779,2319.2034,3.0975907,2.99404
1649.7313,2319.5815,3.8524518,4.0939016
1649.6254,2319.3157,3.3375726,3.496839
1649.81,2319.644,2.9500747,3.2634082
1649.6449,2319.0295,3.0231287,2.817669
1650.7971,2318.493,3.5514824,3.0155084
1650.7203,2318.645,3.0575309,3.3473701
1651.0519,2318.5747,3.7857184,3.7942934
1651.0381,2317.8855,4.2573676,3.9654484
1651.2422,2318.4978,4.246886,3.9648907
1651.358,2318.3442,2.9760866,3.2948391
1651.2488,2318.3096,2.9215655,3.1582174
1651.4774,2317.8843,2.5970263,3.1477053
1650.9392,2317.6042,3.911311,4.0820208
1651.1134,2319.1553,3.2710204,3.4389114
1650.7965,2319.1025,4.2114177,3.8016214
1651.666,2318.6423,3.487201,3.3546124
1651.6925,2317.944,3.9124045,4.3899384
1651.6387,2317.8594,3.4280047,3.3327796
1652.0201,2317.8882,3.586085,4.8326087
1651.8658,2317.6003,3.0680022,3.5271156
1651.6283,2317.017,2.7746034,3.0345514
1651.9342,2317.2961,4.0647736,3.5684626
1652.145,2317.0781,3.2251596,3.1186466
1652.2699,2316.3176,2.706006,3.0294929
1652.364,2316.7083,3.0555506,2.9905849
1652.1111,2316.758,4.235707,3.9123588
1653.3335,2316.29,3.311265,3.2983766
1653.4011,2315.6042,4.0391507,3.7296374
1653.3607,2316.0347,2.7650971,3.0681624
1653.6472,2316.467,3.5024078,4.00983
1653.6567,2316.422,3.3689659,2.9623632
1653.7699,2316.2834,2.51776,2.9593723
1653.6378,2315.9954,3.4212022,3.586814
1653.637,2315.9658,3.5237017,3.067504
1654.781,2315.4854,3.24897,3.0842283
1654.6298,2315.1934,3.028504,3.6321518
1654.8843,2315.6099,3.9007869,3.3245203
1654.7926,2316.0552,2.4593694,3.5570023
1655.1586,2316.2349,3.5407712,4.591972
1655.2354,2315.5413,2.744771,3.0737157
1654.6969,2315.2026,4.422687,3.601536
1654.7615,2315.4817,3.5059087,2.7645087
1654.5033,2314.9722,3.0286765,3.0287647
1654.8811,2314.964,3.768826,5.6429296
1654.7698,2315.3215,3.114893,3.214537
1654.8369,2315.6858,3.4095252,3.1772373
1654.5839,2315.1587,3.3553927,3.4335568
1654.538,2315.0754,3.2327504,2.9481876
1654.7802,2315.7034,4.233999,4.4018803
1654.7507,2315.0388,3.4282527,3.6723752
1654.4474,2315.0615,3.3499992,3.789649
1654.5029,2314.3325,2.4796417,3.0524874
1654.5986,2314.2153,2.8023033,3.2303386
1655.3915,2313.7554,3.1594944,2.7960544
1655.4508,2313.053,2.8372033,3.2180753
1655.6163,2314.3796,3.2150946,3.2442138
1655.5343,2314.388,3.2996335,3.2295208
1655.4379,2314.5464,2.6819475,3.2142243
1655.6764,2315.2104,3.6728635,3.727307
1655.6956,2314.551,3.8551512,3.4709764
1655.7905,2314.7554,3.340698,3.3131106
1655.6125,2314.4785,3.3895924,3.441808
1655.7623,2314.7788,4.652991,4.5693107
1655.7131,2315.098,3.0674052,3.6253629
1655.4773,2314.5522,3.0223129,3.1218314
1655.2214,2314.5916,3.6358366,3.7067735
1655.4028,2313.938,2.8186896,3.3577306
1655.4447,2313.273,4.2816577,3.939577
1655.7605,2313.762,3.8270202,4.0152974
1656.1295,2313.7764,4.1592045,4.18268
1656.4999,2313.3591,3.3083827,2.6774044
1656.8628,2313.6846,4.9716616,4.5366535
1656.9048,2313.6912,3.0800545,3.1628888
1656.882,2313.879,3.388149,3.860889
1656.8373,2313.5898,3.0289044,3.6042497
1657.3525,2313.6125,3.357878,5.0715938
1657.1492,2313.0354,2.7077956,2.6613984
1656.8976,2313.1316,3.7824025,3.596729
1657.0476,2312.4946,3.040864,3.1475213
1657.9929,2312.921,3.6612577,3.8091974
1658.3107,2314.3604,3.708343,4.1663275
1658.519,2314.6406,3.1981866,2.8648822
1658.8887,2314.188,3.8524227,3.421256
1658.9692,2313.4736,3.102602,3.3560514
1658.9207,2313.4714,3.1784143,2.7498064
1659.9187,2313.0303,2.9476926,3.6013248
1660.2063,2313.4663,3.8007066,4.1653514
1660.4208,2315.0347,3.408871,3.4428957
1660.434,2314.3738,4.329385,4.5256596
1661.5094,2314.786,4.2266946,3.7025492
1661.2422,2314.2869,2.7302442,2.7829905
1661.4742,2313.8767,3.6812243,3.5164716
1660.937,2313.2715,4.6071577,4.9111466
1660.6577,2313.219,3.2403378,3.9705236
1660.5278,2312.9915,3.5253952,3.6349263
1660.6523,2312.352,3.9079137,3.9261951
1661.0883,2312.9478,3.8235123,3.8126578
1661.4436,2314.543,3.6340003,3.8856397
1663.4861,2314.924,4.4218116,3.7715917
1663.4943,2315.149,3.074919,2.7914634
1663.3102,2314.6567,2.9495437,3.281143
1663.5486,2314.532,2.719339,3.2252316
1663.5847,2314.4988,3.179284,2.9717531
1664.7292,2314.0247,3.232152,3.094009
1664.5337,2313.4697,2.967758,3.484107
1664.5056,2313.4412,3.2480652,3.2894561
1664.6223,2313.7124,2.7223253,3.2489214
1664.7089,2313.0808,3.6660674,3.979867
1666.5371,2313.4814,3.7711105,3.561942
1666.8275,2312.754,2.8611996,3.233361
1667.0515,2314.366,3.5238483,4.059898
1667.3197,2315.0667,3.774166,3.807663
1667.7468,2315.4297,4.834035,4.8245316
1667.5293,2314.9897,2.8809445,2.8121424
1667.6428,2315.3997,3.0019352,3.8338869
1668.1273,2315.4976,3.7786975,3.5584455
1668.4441,2314.7944,3.141379,3.569251
1669.2737,2314.3647,3.5661476,3.1667821
1669.2803,2314.361,3.6580365,2.6984167
1669.3788,2314.2886,2.9250083,3.2019339
1669.1051,2314.3914,3.2051005,3.9409983
1669.1473,2313.7878,3.653101,3.8291554
1669.4945,2314.0847,5.122086,4.40682
1669.7587,2315.3923,3.2015567,3.7032537
1669.6798,2315.648,2.8958104,3.3490922
1669.7703,2315.0398,3.7947311,4.00872
1669.7769,2315.0942,3.5592337,3.0386465
1670.1213,2315.7327,3.3512611,3.9241104
1671.103,2315.2913,2.9802308,3.0984645
1670.8485,2315.3525,4.455555,3.8250031
1671.019,2315.2048,3.0365365,3.18154
1670.9261,2314.9302,3.400291,3.8030026
1671.4529,2315.299,4.646929,4.4290113
1671.6835,2316.5186,3.199633,3.8814857
1671.9,2315.8374,3.0279512,2.9684324
1671.8695,2315.7952,3.7772264,3.3334816
1672.134,2316.3835,3.4644532,3.6297011
1671.9835,2316.1821,3.0940983,3.3701978
1671.9954,2315.5605,3.6530972,4.0351233
1671.7043,2315.6096,3.4734254,3.7767708
1672.4016,2315.168,2.9916282,3.3315148
1671.8663,2314.8374,3.795563,3.6921518
1671.9856,2314.6934,3.097947,3.2169573
1671.7155,2314.6934,4.7435904,3.5806937
1671.4878,2314.1704,3.6324317,3.6137643
1671.407,2314.4133,3.0561097,3.6296568
1671.3604,2314.3613,3.4692705,3.001887
1671.4623,2314.653,3.0028105,3.2032478
1671.664,2314.4863,3.4461403,3.555307
1671.7991,2313.8264,2.6380017,2.8760707
1671.308,2313.5183,3.7299335,3.8119009
1672.0032,2313.0479,3.2217503,3.4510355
1671.4742,2312.459,3.4981942,3.9897754
1671.123,2312.481,3.8744974,3.5945256
1671.0889,2311.8335,3.147814,3.299592
1671.019,2311.207,3.9006577,4.031225
1670.824,2310.9412,3.3551404,3.3725615
1670.9318,2312.1829,3.1566293,3.440931
1671.8824,2312.5967,4.1861978,3.821096
1671.8934,2312.5784,3.2102227,2.9772778
1672.3696,2312.163,3.1065595,3.0132298
1671.8662,2311.9094,3.2075684,3.4809282
1672.8386,2311.513,3.2222424,3.8010843
1672.7969,2311.4214,3.7977588,3.912817
1673.1414,2311.541,3.9165437,3.8454306
1673.1655,2310.9263,3.6440256,4.402572
1673.4095,2310.2932,2.9806373,3.3226466
1673.6086,2310.6003,4.073796,3.962299
1674.4244,2310.9456,4.0500264,4.1755905
1674.5258,2311.31,2.8997436,3.0442405
1674.7896,2310.918,3.6656013,3.0431173
1674.4691,2311.0056,3.619709,3.4157186
1675.1235,2310.571,3.1362047,3.3641942
1674.8123,2310.0315,2.7903535,2.359837
1674.4843,2310.072,4.5054097,4.2036448
1674.3105,2309.8196,3.2313628,3.4099383
1674.1726,2310.1172,2.8718991,2.8114543
1674.4352,2310.2666,3.7304626,3.675883
1674.4885,2309.6064,2.9547286,3.2531576
1674.4502,2309.0044,3.8455017,3.72692
1675.2555,2309.3445,3.5741844,3.4493532
1675.4095,2309.8037,3.6649158,4.1769876
1676.283,2309.4077,3.2096872,2.880862
1677.1608,2308.9927,3.1096556,3.0466862
1676.8905,2308.5093,2.719945,2.7518454
1676.7292,2308.2751,3.1711874,3.4865286
1676.5652,2308.4924,2.5580792,3.1612806
1676.4468,2308.4534,3.1116338,2.8518124
1676.1423,2308.5293,3.4846601,3.6764944
1676.2803,2309.6765,3.4035504,3.856554
1676.3533,2309.0186,2.9083674,2.7333279
1676.3617,2309.2224,3.0101652,2.7165823
1676.3052,2308.605,3.7333376,3.8140035
1676.9429,2308.1694,3.6984274,3.2439656
1676.618,2308.188,3.6695793,4.103168
1676.5956,2307.568,4.0809283,4.1380444
1676.8572,2307.569,3.9424987,3.6714513
1676.5967,2307.0862,3.1596758,2.8692622
1677.4868,2307.415,3.6317952,3.9774156
1677.3928,2307.194,3.2918634,3.610675
1677.6753,2306.7612,2.797797,2.9125042
1678.0305,2306.998,4.448424,4.32043
1677.9141,2307.2861,2.77217,2.9633386
1678.222,2307.3354,3.7748988,3.953257
1679.0656,2306.8606,3.4394047,3.300634
1679.1157,2307.0552,2.9487746,3.1978185
1679.3795,2307.363,3.6398704,4.135789
1679.2794,2307.2932,2.9307165,2.8487694
1680.2316,2307.5457,3.365016,3.7977605
1680.2295,2306.9238,3.4730482,3.6665595
1680.3832,2307.956,3.2243066,3.8629847
1680.6018,2307.5159,3.0512536,2.7178462
1680.6973,2306.8613,2.745023,2.6834478
1680.7826,2307.1028,3.0531425,2.9088233
1680.4985,2306.5623,2.8665679,2.4337995
1680.3195,2306.3245,3.3655493,3.2267454
1680.4921,2306.8179,3.6559882,3.6996171
1681.3807,2307.123,3.7304912,3.7610214
1681.4954,2306.5222,2.588548,3.304955
1681.491,2305.9326,3.7059636,3.6019628
1681.6152,2307.1453,3.4103346,3.3705442
1681.6328,2306.9932,2.753926,3.337043
1681.491,2307.182,2.9190617,2.7460854
1681.7421,2307.1355,3.9181573,3.3086817
1681.612,2307.3271,3.1430144,3.2642927
1681.6796,2306.674,3.2765615,3.3008823
1681.6837,2306.0835,4.2897124,4.2330503
1681.4441,2305.6082,3.2078927,2.5672
1681.6198,2306.7456,3.4877408,3.7378583
1681.6821,2306.5935,3.2725053,3.3149745
1681.6858,2306.9568,3.021322,3.3786254
1682.1339,2307.3184,4.247342,4.0772495
1682.0192,2307.0884,3.2942917,3.8950098
1682.1051,2306.459,2.6693177,3.3532863
1681.9984,2306.6318,3.1375175,3.0546784
1682.7899,2306.207,3.3601413,3.1407819
1682.9501,2307.507,3.5613391,3.7785223
1683.234,2307.4963,3.931869,4.746507
1682.9535,2307.596,3.1341953,3.4620016
1682.9791,2307.0432,4.0412703,3.893336
1684.054,2307.472,3.8463442,3.8288379
1684.2809,2307.9526,3.7656121,3.8020756
1683.8036,2307.4258,3.3916292,3.210306
1683.5117,2306.9263,2.8464563,2.742628
1683.6729,2308.1804,3.365284,3.971534
1683.6635,2307.5889,3.591019,4.020538
1683.3853,2307.6045,3.900375,3.8898108
1683.606,2307.5603,3.7403717,3.8537831
1683.771,2307.942,3.959439,4.62378
1684.2693,2308.2522,3.5663352,3.534534
1684.2211,2308.5005,3.3913004,3.87625
1684.7466,2308.8184,4.3119826,4.405281
1684.2733,2308.5593,3.6463182,3.2966087
1684.56,2308.6257,4.266003,3.9279342
1684.9083,2308.1636,2.9759276,3.270089
1684.706,2307.854,3.4056833,4.258719
1684.4154,2307.3286,2.759897,3.3477805
1684.2777,2307.2224,3.1128411,3.138382
1684.283,2307.1133,3.2626188,3.110586
1684.4803,2307.4812,3.8258607,3.696589
1684.1824,2307.4592,4.2315865,3.6029787
1684.352,2307.039,2.7536259,3.485216
1683.8336,2306.707,3.4802518,3.5876908
1684.1517,2306.6445,3.5403974,4.2223396
1683.9557,2306.1233,3.1315286,3.3464828
1683.9012,2306.0593,3.8826964,2.9764564
1684.0283,2306.1743,3.1792154,3.295103
1684.287,2307.2815,3.0990672,4.5110025
1684.5219,2307.67,4.1822467,3.9699087
1684.2473,2307.6836,4.764163,3.7829509
1685.4143,2307.9194,3.2998517,3.5066774
1685.3099,2308.1272,3.151862,3.2944257
1685.6132,2307.7485,3.5554874,3.1857176
1685.7285,2307.999,2.9456427,3.1588728
1685.9692,2307.9482,4.2155156,4.473006
1685.8651,2307.737,3.091048,3.9910824
1686.6313,2307.3071,3.465815,2.8816311
1686.729,2306.6487,2.896855,3.151695
1686.7394,2306.0388,3.729585,3.7786584
1686.8099,2305.8337,3.0068872,3.2897303
1686.713,2305.7708,2.8590996,3.0319626
1687.6981,2306.036,3.3919277,3.684137
1687.4397,2306.0413,3.6225643,3.5553071
1687.7468,2306.0574,3.9129636,3.345899
1687.647,2305.9695,3.1313732,2.847293
1687.6436,2305.3691,3.4170322,4.150197
1687.7992,2305.6719,3.5165057,3.853054
1687.8158,2305.9158,2.896562,3.4513557
1687.5509,2305.441,2.7856617,2.6459076
1688.4747,2305.7046,3.4662604,3.2960691
1688.5815,2305.077,2.7994597,2.7945077
1688.304,2305.0952,3.5945344,3.5427196
1688.5253,2304.7063,3.5586164,2.815179
1688.5754,2304.077,3.1770854,3.2144337
1689.4117,2303.6575,3.3263679,3.310606
1689.3555,2303.8462,2.8309996,2.9669316
1689.1187,2303.3774,2.9582849,2.7128577
