kl
0.18692815
0.18206885
0.19705409
0.2944523
0.4305966
0.55565846
0.9143416
1.1927992
3.6649098
6.3488307
19.249092
37.938168
130.24074
149.6985
173.98845
194.96545
237.06009
245.6176
251.63089
265.78937
283.2271
294.0714
299.90268
301.9008
308.20575
314.16537
319.59396
321.56427
320.56522
320.41727
324.81033
328.82898
329.54895
329.48935
331.1537
332.43967
333.92224
331.86063
331.26407
331.11957
332.2114
331.45142
329.35803
328.07867
326.19046
325.425
325.14767
325.0742
325.45966
328.18973
330.14102
330.66507
330.85587
329.51004
328.7935
329.1657
328.4063
328.30978
327.7649
327.39487
326.4982
326.58194
327.0628
328.38107
328.60284
328.0322
328.93317
328.79425
329.12646
327.46356
328.01666
330.06158
331.25348
331.45383
332.63797
331.99777
330.99075
330.3604
332.41272
332.80844
332.315
331.13126
330.72443
329.82733
329.3192
329.07623
329.11374
328.9828
328.49582
328.57855
328.22614
327.96448
327.8588
327.6621
328.2061
328.37335
328.44666
327.9704
327.98776
328.97824
330.6415
330.88452
329.8374
328.75177
328.8461
329.09125
329.1847
329.26718
329.72028
329.6642
330.1731
330.35776
331.40982
332.10928
331.95456
332.4971
332.8118
332.7766
332.77023
333.536
333.23022
333.18106
333.8703
335.1369
335.17178
335.0301
335.57623
335.14398
334.54858
335.08142
335.47726
335.17014
334.7985
334.33994
334.36578
335.4397
335.77493
335.75644
336.1648
336.87515
337.22656
336.7076
336.9912
337.4755
337.89215
338.3363
339.07367
339.20642
338.83475
339.2533
339.9519
340.2557
340.96362
341.354
341.1438
341.19507
341.41306
341.57968
342.4857
343.3085
342.8919
342.58737
343.01813
343.4069
343.35947
343.69897
343.979
344.6123
345.0742
345.7225
346.16766
346.0999
346.82523
347.25903
347.12488
346.77283
346.2835
346.46332
347.03827
347.5732
347.79044
348.32138
348.71375
349.34824
350.1674
349.86957
350.19876
350.78186
350.77386
350.58667
350.8369
351.10202
351.57367
351.53726
351.94354
352.41534
352.70084
352.88132
353.61557
353.8005
353.95197
353.96524
354.61743
354.8002
354.9033
355.36392
355.19403
355.13025
355.92316
356.26392
356.52576
356.59628
356.3902
356.8449
356.97974
357.3231
357.34628
357.29333
357.36615
357.7823
358.0907
358.36862
358.38986
358.30145
358.60864
359.00256
359.48553
360.11932
360.3425
360.61
360.51675
361.0898
361.34232
361.52237
361.82446
362.35983
362.64426
362.7259
363.40744
363.48703
363.8841
364.1706
364.26422
364.49704
364.67645
364.71643
364.96082
365.09317
365.1446
365.13858
365.65195
366.06952
366.153
366.45627
366.27856
366.21274
366.4741
366.7053
367.0506
367.29337
367.99344
368.01562
368.15247
368.43634
368.76605
368.94122
369.07916
369.15747
368.9934
369.45734
369.882
370.15485
370.48438
370.55118
370.39285
370.2127
370.27957
370.46872
370.86972
371.2851
371.26584
371.50735
372.03336
371.8114
372.0329
372.19135
372.10846
372.33575
372.39453
372.68195
372.99658
372.80795
372.8962
373.16837
373.43228
373.5573
373.718
373.70798
373.92432
373.96143
374.52667
374.6788
374.85907
374.91888
375.10657
375.4837
375.43515
375.77905
375.91208
375.98373
376.14154
376.18015
376.06644
376.44388
376.6815
377.0012
377.0919
