loss,reconstruction_loss,kl_loss
12075.96875,11599.4599609375,476.5098876953125
12054.9013671875,11577.76953125,477.1256408691406
12050.501953125,11573.6640625,476.83489990234375
12023.2490234375,11546.244140625,477.0068359375
12018.2880859375,11541.0771484375,477.2094421386719
12003.173828125,11525.5146484375,477.66290283203125
11999.2197265625,11521.4111328125,477.802734375
11987.4052734375,11509.544921875,477.85858154296875
11971.15625,11492.8525390625,478.2996520996094
11959.50390625,11481.1103515625,478.39617919921875
11949.0205078125,11470.203125,478.8122863769531
11939.0810546875,11460.7177734375,478.35711669921875
11938.5634765625,11459.7431640625,478.8194580078125
11911.6591796875,11432.400390625,479.2572021484375
11906.0400390625,11426.6826171875,479.35296630859375
11893.4736328125,11414.1669921875,479.3069152832031
11879.505859375,11400.1748046875,479.33758544921875
11882.705078125,11402.798828125,479.9017639160156
11869.6357421875,11389.64453125,479.9899597167969
11847.62890625,11367.23046875,480.4008483886719
11848.6357421875,11368.533203125,480.09954833984375
11835.296875,11354.853515625,480.435791015625
11826.0556640625,11345.2666015625,480.79608154296875
11820.1787109375,11339.3310546875,480.8416748046875
11812.2470703125,11331.05078125,481.20098876953125
11799.8837890625,11318.453125,481.42620849609375
11790.009765625,11308.5185546875,481.4908142089844
11783.03125,11301.36328125,481.65911865234375
11775.587890625,11293.62890625,481.95318603515625
11763.1025390625,11280.86328125,482.2378234863281
11752.1865234375,11270.05078125,482.1340026855469
11747.455078125,11265.6875,481.76507568359375
11744.4462890625,11262.072265625,482.382568359375
11726.69140625,11244.1328125,482.55230712890625
11722.3017578125,11239.2666015625,483.0323791503906
11716.2490234375,11233.029296875,483.2178039550781
11704.3896484375,11221.28125,483.1144714355469
11695.994140625,11212.359375,483.6361083984375
11688.0693359375,11204.603515625,483.4601135253906
11679.4228515625,11195.8759765625,483.553466796875
11674.9296875,11191.48046875,483.4469909667969
11669.1982421875,11185.2509765625,483.95013427734375
11652.06640625,11167.818359375,484.2486877441406
11644.8515625,11160.3515625,484.49896240234375
11637.244140625,11152.6552734375,484.58331298828125
11633.3544921875,11149.0126953125,484.3510437011719
11620.958984375,11136.05859375,484.8945617675781
11617.46875,11132.55078125,484.9151611328125
11612.0478515625,11127.3984375,484.6598815917969
11597.3193359375,11111.9443359375,485.3721618652344
11598.2578125,11112.6572265625,485.6049499511719
11581.625,11095.7060546875,485.9261779785156
11574.79296875,11088.4619140625,486.3311462402344
11569.1953125,11083.1796875,486.01080322265625
11565.2880859375,11079.0009765625,486.2997741699219
11549.8701171875,11063.455078125,486.41900634765625
11545.5234375,11059.421875,486.1039123535156
11542.45703125,11055.7421875,486.706298828125
11539.30078125,11052.4287109375,486.87615966796875
11526.3076171875,11039.380859375,486.9246826171875
11514.78515625,11027.38671875,487.4059753417969
11509.27734375,11022.1455078125,487.1307678222656
11501.49609375,11014.033203125,487.46160888671875
11496.8623046875,11008.9775390625,487.8912353515625
11493.283203125,11005.541015625,487.7389831542969
11490.708984375,11002.7880859375,487.9193420410156
11470.853515625,10982.57421875,488.2746887207031
11468.20703125,10980.29296875,487.9119567871094
11461.7578125,10973.443359375,488.3185729980469
11451.509765625,10962.75,488.7503967285156
11446.90234375,10958.16015625,488.74945068359375
11443.8056640625,10954.8671875,488.94512939453125
11434.564453125,10945.34765625,489.21826171875
11432.3720703125,10943.380859375,488.9855651855469
11420.5576171875,10930.873046875,489.682861328125
11408.5048828125,10919.2001953125,489.3021240234375
11413.611328125,10923.9423828125,489.6651611328125
11408.373046875,10918.892578125,489.4833984375
11398.15234375,10908.1201171875,490.037353515625
11384.2705078125,10894.12109375,490.14398193359375
11376.9453125,10886.72265625,490.2110290527344
11381.373046875,10890.646484375,490.7222900390625
11369.591796875,10878.970703125,490.6158752441406
11366.2236328125,10875.669921875,490.5453186035156
11354.025390625,10863.17578125,490.8484802246094
11349.1923828125,10858.501953125,490.6878967285156
11337.775390625,10846.6474609375,491.1246032714844
11341.55078125,10850.4052734375,491.1489562988281
11327.7626953125,10836.060546875,491.6952819824219
11323.9931640625,10832.5791015625,491.4209899902344
11320.6904296875,10828.765625,491.91961669921875
11308.681640625,10816.7919921875,491.88897705078125
11311.37890625,10819.125,492.2648010253906
11299.400390625,10806.7958984375,492.6015319824219
11291.7314453125,10799.333984375,492.3950500488281
11284.763671875,10792.2900390625,492.48583984375
11274.810546875,10781.990234375,492.82086181640625
11274.8134765625,10781.8623046875,492.9540100097656
11265.26953125,10772.6650390625,492.6043701171875
11260.8603515625,10767.91796875,492.95013427734375
11253.9677734375,10760.3974609375,493.5809326171875
11239.3447265625,10745.9599609375,493.3856506347656
11244.77734375,10750.9462890625,493.8332824707031
11235.1845703125,10741.23046875,493.9601745605469
11219.78125,10725.9755859375,493.8076477050781
11216.646484375,10722.2138671875,494.43072509765625
11209.5029296875,10715.3564453125,494.1451110839844
11211.275390625,10716.8154296875,494.4617004394531
11198.9228515625,10704.2998046875,494.632568359375
11190.5732421875,10695.3857421875,495.1865539550781
11183.396484375,10688.435546875,494.9620056152344
11174.6572265625,10679.646484375,495.0071105957031
11168.9443359375,10673.7001953125,495.2384338378906
11164.740234375,10669.427734375,495.3179931640625
11153.7763671875,10658.4580078125,495.31353759765625
11150.9169921875,10655.1953125,495.7248229980469
11143.8779296875,10648.140625,495.7372741699219
11135.837890625,10639.43359375,496.4084167480469
11134.8125,10638.556640625,496.2632141113281
11123.6435546875,10627.0126953125,496.6423645019531
11120.2158203125,10623.7578125,496.4490966796875
11108.5087890625,10611.8125,496.692138671875
11104.291015625,10607.1337890625,497.1539611816406
11098.1953125,10601.0693359375,497.12176513671875
11091.0224609375,10593.71875,497.29742431640625
11086.2998046875,10588.81640625,497.48297119140625
11079.509765625,10582.044921875,497.4601135253906
11074.90625,10577.140625,497.7711181640625
11066.9580078125,10568.998046875,497.96392822265625
11060.91015625,10562.640625,498.26043701171875
11053.1474609375,10554.9482421875,498.201171875
11046.67578125,10548.4169921875,498.26025390625
11043.1083984375,10544.4873046875,498.6025695800781
11041.8681640625,10543.1650390625,498.6964416503906
11035.0283203125,10536.2666015625,498.7546691894531
11025.9541015625,10526.6845703125,499.2753601074219
11020.5537109375,10521.1142578125,499.431884765625
11014.3857421875,10515.0830078125,499.29913330078125
11005.626953125,10506.1025390625,499.5201416015625
11002.33984375,10502.4208984375,499.90692138671875
10992.53515625,10492.3671875,500.1651611328125
10986.6845703125,10486.34765625,500.3348083496094
10984.6982421875,10484.41796875,500.2801208496094
10975.708984375,10474.7509765625,500.9601745605469
10975.96875,10475.087890625,500.870361328125
10968.814453125,10468.3115234375,500.502197265625
10953.2236328125,10451.8203125,501.4054870605469
10955.50390625,10454.09375,501.4196472167969
10953.21875,10451.6640625,501.5577392578125
10945.7353515625,10444.6484375,501.0872802734375
10931.5087890625,10429.994140625,501.5197448730469
10932.6005859375,10430.474609375,502.12060546875
10927.0322265625,10425.05859375,501.97613525390625
10927.4609375,10425.3115234375,502.1558837890625
10915.25,10412.71484375,502.5253601074219
10911.15625,10408.3818359375,502.7673645019531
10905.880859375,10402.8486328125,503.0298156738281
10900.6845703125,10397.8564453125,502.83123779296875
10894.810546875,10391.556640625,503.26275634765625
10892.318359375,10389.2578125,503.0536804199219
10885.1416015625,10381.76171875,503.38031005859375
10881.5595703125,10377.9169921875,503.6440734863281
10877.376953125,10373.3486328125,504.0172119140625
10873.087890625,10369.3876953125,503.7007751464844
10863.0771484375,10358.6943359375,504.38153076171875
10859.154296875,10355.015625,504.1328125
10856.6337890625,10351.7822265625,504.8522033691406
10848.6220703125,10343.6875,504.94232177734375
10849.05078125,10344.27734375,504.772216796875
10837.787109375,10332.5703125,505.22265625
10839.9443359375,10334.435546875,505.5074157714844
10827.28515625,10321.73046875,505.5625305175781
10830.6162109375,10325.1357421875,505.4739685058594
10823.037109375,10317.390625,505.63623046875
10817.052734375,10310.96875,506.0816955566406
10817.884765625,10311.7470703125,506.14208984375
10808.5068359375,10302.1591796875,506.3347473144531
10802.306640625,10295.5927734375,506.726318359375
10797.0224609375,10289.83984375,507.18048095703125
10797.9169921875,10290.8017578125,507.1178894042969
10789.1064453125,10282.1650390625,506.9344787597656
10787.0615234375,10279.763671875,507.28692626953125
10779.1103515625,10271.298828125,507.8129577636719
10779.2109375,10271.677734375,507.5318298339844
10776.90234375,10269.033203125,507.86871337890625
10769.5869140625,10261.53515625,508.04315185546875
10761.9609375,10253.7255859375,508.2374572753906
10761.796875,10253.2158203125,508.5849304199219
10755.2607421875,10246.921875,508.34649658203125
10752.6220703125,10243.646484375,508.9704895019531
10743.955078125,10234.771484375,509.1920471191406
10744.421875,10235.33984375,509.07354736328125
10739.54296875,10230.546875,508.9944152832031
10735.8642578125,10226.4052734375,509.452880859375
10736.67578125,10226.8447265625,509.8222961425781
10726.5791015625,10216.6474609375,509.927734375
10721.9169921875,10211.951171875,509.97369384765625
10719.609375,10209.498046875,510.1142578125
10715.701171875,10205.400390625,510.2939147949219
10711.7060546875,10200.8388671875,510.8518981933594
10710.255859375,10199.3564453125,510.8951110839844
10709.7705078125,10198.8984375,510.8796691894531
10698.412109375,10187.0185546875,511.3981628417969
10690.7421875,10179.3486328125,511.398681640625
10690.6650390625,10179.181640625,511.4767150878906
10695.7392578125,10184.025390625,511.70489501953125
10687.8525390625,10176.03125,511.8171691894531
10682.2392578125,10170.1337890625,512.0975952148438
10674.740234375,10162.0810546875,512.6650390625
10679.5947265625,10167.267578125,512.3272705078125
10671.224609375,10158.2724609375,512.9490356445312
10672.1171875,10158.78125,513.341796875
10663.25,10150.5693359375,512.6801147460938
10659.2890625,10146.044921875,513.2437133789062
10657.078125,10143.822265625,513.2554931640625
10655.7001953125,10142.173828125,513.5162963867188
10649.12109375,10135.3818359375,513.7418823242188
10647.1572265625,10133.1953125,513.9662475585938
10644.1220703125,10130.1962890625,513.92919921875
10640.482421875,10126.310546875,514.1615600585938
10639.330078125,10124.73046875,514.6018676757812
10639.5361328125,10124.775390625,514.7591552734375
10624.4150390625,10109.5341796875,514.8829345703125
10630.2158203125,10115.7880859375,514.4231567382812
10626.783203125,10111.662109375,515.1260986328125
10619.80078125,10104.646484375,515.1611328125
10614.9091796875,10099.2470703125,515.6575927734375
10614.8837890625,10099.359375,515.524658203125
10609.75,10094.11328125,515.6290283203125
10606.3251953125,10090.33203125,515.9925537109375
10607.6884765625,10091.6875,515.992431640625
10600.509765625,10084.37890625,516.13720703125
10599.1806640625,10082.7109375,516.4737548828125
10594.3603515625,10077.68359375,516.6727294921875
10590.388671875,10073.6806640625,516.6978149414062
10589.10546875,10072.0810546875,517.016845703125
10590.2197265625,10073.0478515625,517.1641845703125
10583.9736328125,10066.7529296875,517.228515625
10572.431640625,10055.0068359375,517.429931640625
10578.6923828125,10061.0478515625,517.63134765625
10577.185546875,10059.4775390625,517.7120361328125
10568.0126953125,10050.18359375,517.8245239257812
10566.44140625,10048.3173828125,518.1287231445312
10562.1474609375,10043.8427734375,518.298095703125
10563.3916015625,10044.9111328125,518.48095703125
10559.0615234375,10040.3564453125,518.7092895507812
10555.1611328125,10036.60546875,518.5567626953125
10552.0263671875,10032.921875,519.1033935546875
10547.1376953125,10027.8564453125,519.2815551757812
10547.5146484375,10028.28125,519.2335205078125
10545.2607421875,10025.7138671875,519.5428466796875
10539.580078125,10019.822265625,519.7533569335938
10537.388671875,10017.4853515625,519.9041748046875
10535.0439453125,10015.1845703125,519.8579711914062
10530.0439453125,10009.9189453125,520.1198120117188
10528.2890625,10007.939453125,520.3446044921875
10523.66796875,10003.3505859375,520.3086547851562
10519.2158203125,9998.48046875,520.7412109375
10520.44921875,9999.640625,520.8211059570312
10511.9736328125,9990.7666015625,521.2034912109375
10518.1572265625,9996.951171875,521.1911010742188
10512.412109375,9991.330078125,521.0838012695312
10507.8740234375,9986.091796875,521.78271484375
10500.873046875,9979.443359375,521.433837890625
10502.3046875,9980.2578125,522.037109375
10500.3779296875,9978.2373046875,522.1369018554688
10496.263671875,9974.1240234375,522.1448974609375
10491.66015625,9969.2958984375,522.3734130859375
10489.771484375,9967.1884765625,522.5839233398438
10492.837890625,9970.3564453125,522.4866333007812
10485.7333984375,9963.091796875,522.6419677734375
10483.5947265625,9960.72265625,522.8724975585938
10480.08203125,9956.896484375,523.1859741210938
10481.2744140625,9958.2666015625,523.0038452148438
10478.185546875,9954.9697265625,523.2137451171875
10468.109375,9944.490234375,523.6256103515625
10467.61328125,9944.208984375,523.4085693359375
10465.96875,9941.9443359375,524.0166625976562
10462.2880859375,9938.169921875,524.114990234375
10458.984375,9934.904296875,524.078369140625
10460.5048828125,9936.4091796875,524.1026611328125
10458.1650390625,9933.611328125,524.5533447265625
10454.4921875,9929.8486328125,524.6484375
10455.736328125,9931.478515625,524.2544555664062
10453.4619140625,9928.421875,525.04345703125
10444.5419921875,9919.7646484375,524.7841796875
10442.9697265625,9917.9677734375,525.001220703125
10444.2802734375,9918.9140625,525.370849609375
10440.26953125,9914.9482421875,525.3265380859375
10435.447265625,9909.8720703125,525.5693969726562
10437.744140625,9911.8408203125,525.9017333984375
10430.4130859375,9904.5615234375,525.853515625
10433.419921875,9907.634765625,525.7796020507812
10426.2490234375,9899.7001953125,526.5497436523438
10423.642578125,9897.17578125,526.468017578125
10423.654296875,9897.078125,526.5722045898438
10424.3466796875,9897.814453125,526.5388793945312
10420.4853515625,9893.9130859375,526.5707397460938
10412.384765625,9885.662109375,526.7280883789062
10416.1240234375,9889.2568359375,526.86669921875
10410.6796875,9883.7548828125,526.9284057617188
10407.982421875,9880.6328125,527.3421630859375
10407.83984375,9880.546875,527.2962036132812
10406.6650390625,9879.2744140625,527.3853149414062
10404.2607421875,9876.7451171875,527.5234375
10402.44140625,9874.3818359375,528.0584106445312
10397.224609375,9869.1396484375,528.07666015625
10400.669921875,9872.458984375,528.2106323242188
10390.3701171875,9861.9736328125,528.3909301757812
10396.6962890625,9868.5068359375,528.1903686523438
10387.181640625,9858.578125,528.5950317382812
10388.1279296875,9859.4873046875,528.6373901367188
10380.49609375,9851.7119140625,528.79052734375
10386.7529296875,9857.8212890625,528.9273681640625
10384.4853515625,9855.28125,529.2020263671875
10378.0927734375,9848.837890625,529.2564086914062
10375.6708984375,9846.474609375,529.1950073242188
10379.4013671875,9850.0234375,529.3778686523438
10372.3017578125,9842.7734375,529.5236206054688
10372.6796875,9842.755859375,529.9225463867188
10370.1640625,9840.4931640625,529.670654296875
10364.4052734375,9834.3623046875,530.0468139648438
10370.2607421875,9840.060546875,530.2015991210938
10365.9365234375,9835.287109375,530.6431884765625
10360.38671875,9829.619140625,530.7645874023438
10359.7529296875,9829.224609375,530.529052734375
10357.2666015625,9826.3916015625,530.8651733398438
10354.8486328125,9824.1728515625,530.6653442382812
10353.251953125,9822.27734375,530.9746704101562
10356.228515625,9824.8427734375,531.3896484375
10351.5419921875,9820.5693359375,530.9791259765625
10346.8779296875,9815.626953125,531.2457885742188
10345.646484375,9814.298828125,531.3448486328125
10346.013671875,9814.7099609375,531.3085327148438
10343.8671875,9812.1728515625,531.6981811523438
10339.54296875,9807.951171875,531.5977783203125
10339.611328125,9807.662109375,531.9567260742188
10336.5986328125,9804.3173828125,532.278564453125
10335.7197265625,9803.4609375,532.2485961914062
10336.474609375,9804.1162109375,532.3582763671875
10329.0224609375,9796.5888671875,532.4337768554688
10330.369140625,9797.9658203125,532.4100952148438
10327.775390625,9794.87890625,532.886474609375
10326.2802734375,9793.3662109375,532.9155883789062
10330.9794921875,9798.3017578125,532.674560546875
10319.5537109375,9786.4248046875,533.1324462890625
10322.9072265625,9789.67578125,533.2319946289062
10317.119140625,9783.8134765625,533.302490234375
10319.126953125,9785.8828125,533.2403564453125
10316.9541015625,9783.01953125,533.9322509765625
10314.271484375,9780.5693359375,533.7046508789062
10312.25,9778.4091796875,533.8358154296875
10314.6923828125,9780.716796875,533.98046875
10308.2001953125,9774.1513671875,534.0462036132812
10305.5537109375,9771.365234375,534.1978759765625
10303.1611328125,9768.771484375,534.3772583007812
10304.8564453125,9770.607421875,534.249267578125
10305.9609375,9771.05859375,534.9056396484375
10299.373046875,9764.6689453125,534.693115234375
10299.513671875,9764.63671875,534.8694458007812
10299.8916015625,9764.8720703125,535.0270385742188
10293.556640625,9758.640625,534.9166870117188
10297.04296875,9761.9404296875,535.0991821289062
10289.626953125,9754.2958984375,535.3274536132812
10289.728515625,9754.373046875,535.3561401367188
10290.9521484375,9755.39453125,535.5599975585938
10287.048828125,9751.3193359375,535.7362670898438
10286.49609375,9750.5458984375,535.9462890625
10286.88671875,9751.3466796875,535.5467529296875
10278.36328125,9742.498046875,535.8666381835938
10279.578125,9743.32421875,536.2615966796875
10284.126953125,9748.126953125,535.9999389648438
10273.921875,9737.5966796875,536.3325805664062
10279.9853515625,9743.7197265625,536.264892578125
10270.6591796875,9734.140625,536.5208740234375
10275.5107421875,9738.90234375,536.608642578125
10270.7197265625,9733.9169921875,536.8027954101562
10269.099609375,9732.2890625,536.8070678710938
10271.6123046875,9734.3564453125,537.2509155273438
10267.810546875,9730.1796875,537.6237182617188
10263.60546875,9726.09765625,537.5125122070312
10267.44921875,9730.3291015625,537.1236572265625
10265.1123046875,9727.6455078125,537.4724731445312
10259.556640625,9721.8095703125,537.7501220703125
10261.015625,9723.162109375,537.8447265625
10258.69921875,9720.955078125,537.7401733398438
10256.0869140625,9718.0029296875,538.0914306640625
10257.6103515625,9719.525390625,538.0809326171875
10255.1435546875,9717.0439453125,538.1011962890625
10256.25390625,9718.111328125,538.1392822265625
10250.0908203125,9711.666015625,538.423828125
10252.955078125,9714.5283203125,538.4290161132812
10247.6865234375,9709.1064453125,538.57763671875
10249.263671875,9710.572265625,538.6934814453125
10244.6845703125,9705.912109375,538.77099609375
