kl
0.53217757
0.49232388
0.4728001
0.47765997
0.47042793
0.54418576
0.6884099
1.2469904
1.9365188
4.1209702
12.20668
22.904303
67.297676
118.23179
137.46909
149.26031
152.19234
158.83461
162.33011
163.6469
168.24136
179.66786
186.73578
192.26695
200.42365
205.58669
217.57323
224.45671
228.91353
234.07559
237.89398
239.13228
241.34892
244.48506
247.17851
249.61366
249.51587
249.42966
250.35788
252.86296
251.94138
252.71906
253.6198
256.04666
257.64975
257.49588
257.3899
256.9987
256.43365
255.98788
256.5571
258.41605
257.6855
255.77623
255.3805
256.57608
257.41342
258.16876
259.2933
260.3614
260.68732
260.08417
259.7696
259.66193
259.8365
259.2719
259.53027
259.01782
258.62338
261.58737
262.63947
262.59784
262.28253
262.53113
262.15808
262.0621
261.8455
261.74734
262.7442
263.7752
264.3422
265.14767
265.53476
266.58496
267.45212
267.08182
266.71326
266.6545
267.7784
267.21777
267.40283
268.78818
269.23172
276.20773
275.47473
275.93335
275.27472
274.54703
273.80472
273.11365
273.13727
273.79825
273.90036
273.90506
274.01688
273.548
273.3775
273.4298
273.7546
273.78345
274.10773
274.7039
274.96042
275.44824
276.16116
276.73297
276.9425
276.9438
277.5656
278.2021
278.07074
277.80273
278.0613
278.01523
279.02734
279.4211
279.66473
279.4888
279.7687
280.52307
280.47015
281.22955
281.76144
282.3201
282.8684
282.93158
283.18716
283.75397
284.65686
285.5849
286.97083
287.55704
288.00256
288.60352
289.00012
289.57614
290.20908
290.9638
290.71683
290.8547
291.2792
291.07144
291.28976
292.0635
292.14682
292.4443
293.83612
293.70938
294.027
295.1502
295.89243
296.09222
295.98398
295.98746
296.13477
296.17065
296.24893
296.20776
296.85846
297.51935
298.15616
298.22342
298.48618
298.92242
299.57513
300.2188
300.75226
301.62216
301.66812
301.74304
302.12308
302.3119
302.58447
303.18063
303.63828
303.79248
303.8521
303.67783
303.9482
304.0183
304.31207
304.84583
305.3213
305.44208
305.92395
306.33298
306.30096
307.25143
307.5624
308.19052
309.09793
309.28778
309.5944
309.96158
310.41263
310.87057
311.21216
311.79657
312.06702
311.9618
312.42746
312.45963
312.5979
312.41394
312.80508
313.29422
313.93015
314.27988
314.25067
314.60757
315.01962
315.2418
315.60788
315.5725
316.1187
316.8488
317.1065
317.36798
317.94745
318.17465
318.48477
318.5656
318.81714
319.43567
319.79047
319.75977
320.2788
320.75726
320.80542
321.24023
321.77194
322.21136
322.68488
323.1304
323.91235
323.90182
324.07013
324.31232
324.45663
325.01447
325.0499
325.19135
325.5567
325.77014
326.45358
326.85065
327.31647
327.62585
327.9152
328.27563
328.75574
329.34845
329.5765
329.73428
330.40683
330.9355
331.29022
331.31512
331.93588
332.37314
333.29144
333.19754
333.23294
333.55826
333.84882
333.9498
333.7956
333.9945
334.7888
335.43167
335.91095
336.35193
336.58444
336.8445
336.97498
337.21683
337.63394
337.71884
337.80145
337.9908
338.0836
338.28836
338.68216
338.9093
338.8679
339.1177
339.54813
339.9553
340.04193
340.19086
340.4111
341.02234
341.2041
341.6275
341.91776
342.3788
342.4798
343.00168
343.10178
343.30872
343.67587
343.8792
343.91263
344.30408
344.55472
345.00458
345.3395
345.62903
346.00833
346.07303
346.09732
346.48053
346.87186
347.04822
347.42172
347.9158
348.288
348.61728
348.93756
349.0968
349.4095
349.66025
349.7127
349.94077
350.42334
350.5605
351.04843
351.26102
351.2881
351.45346
351.6907
352.12466
352.28555
353.1134
353.4679
353.72766
354.06833
354.37146
354.57468
354.94376
355.50842
355.48483
355.85242
356.2621
356.5014
356.5751
356.91177
357.39465
357.70322
357.8527
358.0754
358.3135
358.48663
358.69867
358.87564
359.13428
359.36725
359.56845
359.86417
360.0549
360.33325
360.80283
361.2501
361.38168
361.74814
362.06378
362.0958
362.16974
362.79947
363.02884
363.28018
363.26254
363.63556
363.95004
364.13812
364.562
364.76733
364.98984
365.05002
365.30417
365.47922
365.6995
365.97794
366.22632
366.5056
366.7858
366.99643
367.41177
367.64398
367.9195
368.24448
368.53256
368.76862
369.01944
369.07904
369.21707
369.37595
369.5096
369.8351
370.00842
370.1515
370.51013
370.7719
370.8508
371.15268
371.4354
371.6238
371.60953
371.77777
372.09814
372.32675
372.42538
372.66562
372.8859
373.01254
373.21124
373.4647
373.61792
374.0612
374.25146
374.38132
374.57504
374.6713
375.00336
375.2034
375.17697
375.63043
375.75482
375.95648
376.03284
376.36646
376.4716
376.7094
376.85074
377.0204
377.49057
377.57953
377.8596
378.06378
378.23813
378.2429
378.44598
378.73917
378.89917
379.00522
379.23874
379.55252
379.78204
380.1105
380.2656
380.2913
380.42706
380.73593
380.89114
381.1518
381.2684
381.46994
381.88162
382.12973
382.20694
382.24496
382.40604
382.3791
382.6231
382.88135
382.96893
383.02902
383.17725
383.44128
383.71173
384.02417
384.1674
384.3396
384.54504
384.6975
384.77182
384.7568
384.72153
384.9214
384.98224
385.0596
385.48068
385.69672
385.90515
385.9051
386.04486
386.29703
386.50812
386.7632
386.95792
386.9783
387.02527
387.3347
387.4203
387.62814
387.82556
387.89673
388.18362
388.31335
388.4832
388.68823
388.71683
388.804
389.01224
389.20663
389.276
389.36636
389.61716
389.9362
390.03546
390.32336
390.47363
390.64896
390.8248
390.87753
390.9322
391.08377
391.23602
391.39047
391.523
391.6639
391.7199
391.78012
392.03174
392.26025
392.43698
392.64548
392.73157
392.93866
392.93387
393.01303
393.17474
393.30627
393.52484
393.66678
393.82166
394.00665
394.1694
394.54108
394.4758
394.58182
394.71667
394.8364
394.9438
395.22968
395.4064
395.65732
395.96158
396.14206
396.24402
396.26465
396.35306
396.60562
396.8418
396.82352
396.9973
397.3451
397.5761
397.69528
397.79785
397.88077
397.94135
398.01602
398.2216
398.30316
398.77136
398.8239
399.08774
399.37668
399.59158
399.7906
400.04974
400.20407
400.3295
400.47867
400.67755
400.75696
400.8686
400.98587
401.09625
401.1892
401.29004
401.24927
401.47876
401.6238
401.7624
401.88745
401.9726
402.13892
402.30328
402.44354
402.54147
402.5973
402.6882
402.73242
402.8872
402.94675
402.98425
403.1355
403.23886
403.46033
403.62802
403.86893
403.95328
404.09552
404.185
404.3084
404.4087
404.429
404.5983
404.66794
404.74017
404.8295
404.8302
404.94937
405.0675
405.1981
405.25494
405.28265
405.32962
405.42102
405.51672
405.61285
405.71213
405.89417
406.04883
406.15732
406.3303
406.49243
406.60464
406.74835
406.85483
406.99994
406.97754
407.12695
407.23984
407.39514
407.6099
407.6706
407.8018
407.87048
407.98734
408.13333
408.1243
408.11765
408.23465
408.44867
408.5408
408.64273
408.78574
408.80087
408.84158
408.8633
408.93967
408.95544
409.11993
409.17273
409.21445
409.3516
409.35294
409.62305
409.76968
409.83395
409.9534
410.09518
410.09006
410.16238
410.21515
410.28235
410.2819
410.37436
410.6046
410.75037
410.78476
410.8881
411.01953
411.1389
411.17923
411.26437
411.26776
411.33673
411.41818
411.49374
411.56204
411.59235
411.69666
411.81467
411.91763
411.97824
412.147
412.23358
412.347
412.48343
412.5225
412.5821
412.70807
412.83456
412.93356
412.99243
413.22583
413.31372
413.27133
413.32324
413.4263
413.45712
413.6051
413.67902
413.69107
413.8573
413.9747
413.9763
414.03256
414.1437
414.17685
414.22467
414.3939
414.49698
414.53403
414.70267
414.68826
414.69495
414.75934
414.85828
414.90787
415.01892
415.0889
415.21613
415.2124
415.39243
415.51874
415.72217
415.86157
415.94876
416.02905
416.11154
416.2565
416.32126
416.40317
416.45963
416.5226
416.63934
416.71954
416.82037
416.8848
417.0029
417.01617
417.15775
417.11963
417.28104
417.3168
417.37927
417.4628
417.59607
417.7584
417.78195
417.83203
417.92987
418.04346
418.13092
418.18384
418.25925
418.29514
418.46933
418.53625
418.61078
418.67276
418.7768
418.8311
418.94516
418.93573
418.94315
418.98746
419.07123
419.1061
419.21954
419.39194
419.49048
419.4441
419.5394
419.65826
419.67117
419.7903
419.9202
419.9741
420.0866
420.12457
420.20844
420.31
420.40286
420.4438
420.54803
420.73672
420.79724
420.8872
420.91385
420.97675
421.1011
421.14523
421.20425
421.36234
421.43207
421.52133
421.60306
421.6701
421.78464
421.77563
421.79437
421.82373
421.97516
422.00153
422.0984
422.12485
422.22028
422.287
422.39548
422.46106
422.57724
422.73053
422.7479
422.86777
422.903
422.98972
423.05646
423.10178
423.20804
423.32935
423.31903
423.34387
423.35428
423.347
423.4573
423.55887
423.61206
423.71408
423.77618
423.89578
424.00735
424.14343
424.25037
424.31393
424.39923
424.57907
424.5895
424.65262
424.72552
424.8631
424.96765
425.02
425.08337
425.07742
425.1555
425.20868
425.2122
425.36755
425.46985
425.54874
425.5994
425.6557
425.7393
425.76077
425.8515
425.88956
425.9582
426.02744
426.1009
426.14648
426.29233
426.3747
426.50198
426.51495
426.61276
426.6411
426.73975
426.8302
426.93948
426.99066
426.98227
427.0772
427.09998
427.1451
427.2568
427.2447
427.2428
427.38452
427.44214
427.4734
427.57004
427.63718
427.71832
427.7715
427.87424
427.9901
428.04477
428.0627
428.11826
428.1659
428.22763
428.33395
428.4502
428.43448
428.51422
428.5563
428.65845
428.7218
428.9441
428.95447
429.0225
429.13882
429.28754
429.27637
429.286
429.39325
429.3911
429.39767
429.41757
429.4072
429.45084
429.505
429.55554
429.641
429.70224
429.69635
429.8122
429.8025
429.8828
429.93167
429.93997
430.0661
430.1736
430.19092
430.2335
430.3387
430.40073
430.4706
430.49435
430.6047
430.63806
430.7601
430.752
430.78116
430.81863
430.85107
430.95123
430.98254
431.03983
431.14886
431.18747
431.2705
431.27206
431.457
431.56183
431.65982
431.77014
431.84665
431.88602
432.00293
432.04117
432.0898
432.14856
432.25287
432.29565
432.3456
432.39786
432.48138
432.5697
432.61398
432.67886
432.71875
432.7609
432.82007
432.9299
432.96356
433.06207
433.16962
433.23148
433.32825
433.4163
433.46875
433.5289
433.56766
433.68472
433.7952
433.85663
433.93066
433.97824
433.99728
434.0358
434.11996
434.15744
434.21506
434.26733
434.3131
434.38205
434.4994
434.6031
434.67642
434.74496
434.7983
434.8769
434.94016
434.98102
435.02435
435.08728
435.17432
435.19873
435.2397
435.34073
435.3647
435.43875
435.51114
435.57767
435.62204
435.6578
435.73914
435.74265
435.77777
435.79675
435.84738
435.87146
435.94397
436.02008
436.07614
436.1442
436.23428
436.25058
436.3011
436.36288
436.41217
436.4701
436.5188
436.53952
436.57175
436.60495
436.6573
436.70886
436.73004
436.79593
436.83957
436.89944
436.9443
436.95004
436.97247
436.9933
436.99142
437.05957
437.08936
437.11676
437.1825
437.29807
437.3792
437.4245
437.46973
437.56543
437.63474
437.67838
437.68927
437.71234
437.76175
437.82718
437.90164
437.99792
438.01312
438.09293
438.2228
438.23434
438.27673
438.29245
438.3167
438.3653
438.39758
438.51175
438.51837
438.61203
438.68622
438.731
438.81042
438.8943
438.9774
439.0086
439.02826
439.06918
439.0815
439.1396
439.1976
439.21155
439.30356
439.33478
439.37045
439.40405
439.4909
439.50513
439.53345
439.5721
439.6088
439.65646
439.70908
439.73276
439.73724
439.77042
439.81888
439.87207
439.91196
439.98297
439.99197
440.06708
440.095
440.11978
440.27643
440.3555
440.4619
440.505
440.54996
440.57388
440.62015
440.7381
440.77762
440.8722
440.9332
441.01758
441.09528
441.19254
441.27042
441.33984
441.38803
441.40668
441.39398
441.4777
441.5843
441.6239
441.65753
441.71024
441.75314
441.7961
441.8359
441.90622
441.9519
441.98294
442.08005
442.11954
442.20792
442.20438
442.23672
442.27716
442.28842
442.36475
442.39862
442.43402
442.49454
442.52444
442.54327
442.5854
442.63248
442.74854
442.7917
442.88043
442.96506
443.0299
443.058
443.1129
443.1797
443.2442
443.31293
443.38538
443.40823
443.42856
443.46274
443.52206
443.5969
443.65662
443.7406
443.7657
443.8033
443.85153
443.88028
443.92996
443.96326
444.02896
444.06918
444.08173
444.16464
444.19733
444.24094
444.29468
444.30087
444.3525
444.37198
444.4139
444.464
444.50668
444.56125
444.62064
444.6214
444.66583
444.72757
444.76053
444.814
444.89148
444.89038
444.94592
444.9539
445.0121
445.08813
445.11295
445.17438
445.18173
445.21027
445.24722
445.32727
445.35706
445.41016
445.50754
445.5544
445.58295
445.60626
445.65787
445.6805
445.6984
445.74185
445.77402
445.83124
445.8701
445.90894
445.99756
446.083
446.14328
446.1922
446.25687
446.28864
446.3296
446.38593
446.41125
446.47092
446.4774
446.47638
446.54062
446.6
446.64694
446.74585
446.75095
446.8363
446.83868
446.88034
446.93585
446.92828
446.99164
447.01822
447.03073
447.0678
447.1547
447.18488
447.24475
447.25662
447.31256
447.37173
447.4093
447.42175
447.47998
447.51523
447.5227
447.56024
447.65833
447.697
447.70663
447.7419
447.8091
447.88065
447.95276
447.98947
448.01437
448.073
448.1259
448.13995
448.19986
448.21533
448.28253
448.30838
448.3167
448.3676
448.42737
448.43332
448.46472
448.5397
448.5884
448.62378
448.70825
448.73132
448.73804
448.7505
448.764
448.7947
448.78555
448.84998
448.87885
448.8814
448.92035
448.93658
448.99756
449.05133
449.09363
449.11554
449.18207
449.2184
449.24957
449.27435
449.30032
449.32257
449.33557
449.37506
449.41144
449.47586
449.51633
449.53665
449.5481
449.5562
449.61566
449.6547
449.69418
449.782
449.81305
449.79907
449.85745
449.8565
449.9069
449.97314
450.0299
450.07092
450.12326
450.1581
450.1718
450.24075
450.27805
450.2778
450.3368
450.36655
450.41998
450.4626
450.4958
450.4868
450.51215
450.54385
450.61148
450.646
450.6912
450.69434
450.7306
450.81973
450.87906
450.89746
450.9438
450.98703
451.00024
451.0434
451.07214
451.15897
451.19305
451.23367
451.3138
451.37885
451.38483
451.4406
451.4486
451.47855
451.491
451.5333
451.5686
451.63898
451.6727
451.70538
451.73495
451.76785
451.80054
451.90027
451.9356
452.0129
452.0802
452.09082
452.11212
452.16196
452.17715
452.20914
452.24026
452.2765
452.3187
452.33774
452.3567
452.40747
452.4373
452.45566
452.51096
452.56802
452.60025
452.5989
452.66693
452.7145
452.78302
452.81824
452.84396
452.85657
452.89865
452.9274
452.98
453.03137
453.0372
453.0706
453.07468
453.10095
453.1318
453.16748
453.22574
453.2902
453.31918
453.39597
453.40582
453.4297
453.45966
453.48953
453.5463
453.60416
453.63168
453.65616
453.6989
453.7371
453.75958
453.80188
453.85226
453.9225
453.9682
453.96274
453.98648
454.02313
454.04688
454.1025
454.1401
454.19135
454.2067
454.2204
454.24066
454.3198
454.346
454.37534
454.42264
454.47293
454.4746
454.4964
454.5139
454.58984
454.6374
454.68387
454.70514
454.75262
454.8161
454.86453
454.88928
454.92017
454.9714
454.99582
455.0865
455.09354
455.11993
455.14313
455.16284
455.1847
455.22018
455.26752
455.29034
455.34778
455.37982
455.3802
455.41992
455.44495
455.4508
455.48016
455.51434
455.5688
455.5745
455.62753
455.6524
455.65738
455.6692
455.69687
455.71375
455.74606
455.80643
455.868
455.91388
455.98584
455.9838
456.0073
456.03323
456.04346
456.07996
456.10883
456.129
456.16443
456.1875
456.25717
456.2842
456.34973
456.39764
456.40204
456.43497
456.47095
456.49893
456.52274
456.53452
456.56534
456.5679
456.58505
456.63763
456.64343
456.66315
456.66437
456.6911
456.73672
456.79544
456.83493
456.8799
456.91547
456.95715
456.9817
457.02032
457.05148
457.07474
457.06897
457.10547
457.12466
457.18106
457.20764
457.2668
457.3004
457.35672
457.36243
457.41226
457.44635
457.4544
457.48306
457.53967
457.60776
457.65384
457.68375
457.69028
457.73438
457.796
457.84012
457.84177
457.86203
457.89478
457.92194
457.9636
457.99292
458.05908
458.08594
458.13632
458.17105
458.2169
458.24234
458.27304
458.32068
458.35764
458.4106
458.44577
458.50024
458.51566
458.5616
458.5724
458.62897
458.64972
458.6776
458.7187
458.77347
458.80008
458.84613
458.86453
458.89288
458.92072
458.94955
458.98212
458.98755
459.02628
459.04572
459.10733
459.1434
459.15204
459.1719
459.19388
459.2283
459.26755
459.29816
